Class,Filename,Width,Height,Aspect_Ratio,Brightness_Mean,Brightness_Std,Red_Mean,Green_Mean,Blue_Mean,Red_Std,Green_Std,Blue_Std
Benign,121.jpg,224,224,1.0,195.5886,34.24894,234.31706,169.74924,182.69948,16.74997,18.916485,23.385439
Benign,1210.jpg,224,224,1.0,166.0206,24.93266,192.97351,154.38379,150.7045,16.551731,14.257156,17.065418
Benign,1211.jpg,224,224,1.0,130.43529,54.77501,186.45975,104.29052,100.55559,36.374664,38.812984,38.16093
Benign,1212.jpg,224,224,1.0,164.49239,41.413837,217.01526,132.7131,143.74878,9.813729,20.344772,20.886034
Benign,1213.jpg,224,224,1.0,170.0681,46.72967,228.96841,145.97884,135.25705,12.636527,21.791733,25.594471
Benign,1214.jpg,224,224,1.0,165.54616,53.66423,206.35197,143.71333,146.57314,45.623196,42.85833,47.111282
Benign,1215.jpg,224,224,1.0,172.46819,44.05265,223.10481,144.04617,150.25357,16.65953,25.582138,32.00866
Benign,1216.jpg,224,224,1.0,147.85175,26.541485,166.90773,137.25716,139.39038,15.839885,21.32879,29.335333
Benign,1217.jpg,224,224,1.0,165.14499,28.92831,195.3621,149.6091,150.46375,11.200666,20.248674,24.598797
Benign,1218.jpg,224,224,1.0,148.23865,58.57747,205.64478,126.804504,112.26666,30.689503,42.200493,50.22314
Benign,1219.jpg,224,224,1.0,142.63084,51.04608,200.22173,116.80518,110.865654,25.936596,32.239918,33.35096
Benign,122.jpg,224,224,1.0,173.60486,43.852554,227.72852,138.49712,154.58894,10.296294,21.351263,26.14803
Benign,1220.jpg,224,224,1.0,139.88959,28.627462,161.94061,123.31493,134.41322,23.61606,21.870941,25.131279
Benign,1221.jpg,224,224,1.0,166.9165,46.823116,220.60579,144.78468,135.35904,21.383635,30.338379,28.83236
Benign,1222.jpg,224,224,1.0,174.4563,37.92912,221.22717,147.89487,154.24686,14.145947,19.782347,20.565964
Benign,1223.jpg,224,224,1.0,168.92508,49.309822,226.50853,137.42604,142.84067,17.514605,29.419773,33.66974
Benign,1224.jpg,224,224,1.0,142.626,52.712906,188.62114,122.65802,116.59889,45.039165,39.14292,39.79415
Benign,1225.jpg,224,224,1.0,159.35045,51.1784,179.09148,147.87885,151.08101,56.39307,45.895294,44.513355
Benign,1226.jpg,224,224,1.0,187.05814,41.099037,237.13708,160.21078,163.82658,13.454873,21.241108,25.822243
Benign,1227.jpg,224,224,1.0,156.20386,46.932446,212.71835,134.9681,120.925125,15.085101,27.292797,27.314297
Benign,1228.jpg,224,224,1.0,157.91414,49.90126,201.79482,127.46845,144.47913,32.112034,40.31956,42.197197
Benign,1229.jpg,224,224,1.0,192.65245,50.89052,216.1651,179.93117,181.86107,28.916946,50.916187,59.243206
Benign,123.jpg,224,224,1.0,202.22476,53.3949,228.3174,194.92155,183.43529,30.28874,53.453865,60.754562
Benign,1230.jpg,224,224,1.0,163.02298,47.63139,222.66663,136.3365,130.06581,18.965595,22.832014,23.86513
Benign,1231.jpg,224,224,1.0,183.03899,70.28719,198.65376,174.58221,175.881,55.12035,71.606674,79.30021
Benign,1232.jpg,224,224,1.0,161.771,49.185722,186.84608,146.9778,151.4891,35.06966,43.848446,56.14109
Benign,1233.jpg,224,224,1.0,164.22295,46.20041,223.27336,135.80522,133.59029,9.744822,21.093142,25.113209
Benign,1234.jpg,224,224,1.0,154.9181,49.396152,215.99416,124.71897,124.04115,16.181057,26.272604,27.788582
Benign,1235.jpg,224,224,1.0,174.32964,51.445137,223.55176,141.93433,157.50285,37.38367,34.638084,39.837875
Benign,1236.jpg,224,224,1.0,173.50807,25.916634,192.4668,170.4023,157.65509,16.690933,21.223253,25.799343
Benign,1237.jpg,224,224,1.0,149.58989,54.493774,213.49767,123.705,111.566986,22.576487,33.131496,33.186543
Benign,1238.jpg,224,224,1.0,170.26126,23.431429,187.66873,159.0474,164.0677,15.44846,17.965406,24.870747
Benign,1239.jpg,224,224,1.0,160.72096,48.36463,204.96017,137.5281,139.6746,25.108194,39.813374,43.173138
Benign,124.jpg,224,224,1.0,161.34222,38.19509,192.00392,144.04565,147.97708,17.915348,35.434105,37.1769
Benign,1240.jpg,224,224,1.0,148.84897,75.66326,169.16936,134.47343,142.90411,87.114426,65.907814,67.72818
Benign,1241.jpg,224,224,1.0,173.65277,52.174118,227.65273,146.72736,146.5782,26.241095,37.973778,40.765278
Benign,1242.jpg,224,224,1.0,181.58826,38.940243,228.75395,164.22922,151.78162,14.96507,19.258532,23.233786
Benign,1243.jpg,224,224,1.0,166.2413,44.47576,220.66393,133.6066,144.45337,15.040211,23.036814,25.996513
Benign,1244.jpg,224,224,1.0,132.84885,47.677086,196.24979,100.623726,101.673035,16.948305,16.039429,15.644092
Benign,1245.jpg,224,224,1.0,148.55472,47.248962,194.05428,119.33787,132.272,20.800785,35.407074,42.686047
Benign,1246.jpg,224,224,1.0,187.14206,26.321003,207.95833,175.09344,178.37442,16.188334,23.299732,24.861385
Benign,1247.jpg,224,224,1.0,201.91107,39.353695,208.71803,188.1305,208.88469,34.47376,41.786236,37.77221
Benign,1248.jpg,224,224,1.0,161.97632,46.50901,224.22841,132.32042,129.38014,12.259492,15.257326,16.996336
Benign,1249.jpg,224,224,1.0,164.67348,51.873222,226.15926,130.81857,137.0426,16.042517,28.43961,36.279457
Benign,125.jpg,224,224,1.0,164.23366,47.491344,221.29413,131.00002,140.40681,13.664789,25.650896,31.51981
Benign,1250.jpg,224,224,1.0,154.1646,55.647774,178.77902,137.04913,146.66565,53.341206,47.503323,56.86063
Benign,1251.jpg,224,224,1.0,180.78583,44.30836,230.2317,147.1312,164.99454,14.014162,27.583204,33.250095
Benign,1252.jpg,224,224,1.0,148.55365,52.321262,218.30898,125.61025,101.74171,10.516621,16.885973,15.272403
Benign,1253.jpg,224,224,1.0,130.40128,21.107132,138.39412,124.73623,128.07352,15.053918,20.219772,24.488297
Benign,1254.jpg,224,224,1.0,184.28484,45.081875,241.7324,156.48756,154.63452,7.6470804,20.779594,25.58916
Benign,1255.jpg,224,224,1.0,168.56824,44.59334,223.49168,132.76059,149.45247,12.697081,22.114862,25.5192
Benign,1256.jpg,224,224,1.0,152.76054,27.435688,166.7949,133.21089,158.27586,18.004955,23.378235,27.89014
Benign,1257.jpg,224,224,1.0,151.78407,45.994465,187.64842,143.47961,124.224174,28.841236,40.164265,42.26965
Benign,1258.jpg,224,224,1.0,203.5118,35.054447,246.1547,183.09604,181.28468,11.426218,17.85644,22.533684
Benign,1259.jpg,224,224,1.0,154.20811,62.75765,206.803,120.9876,134.83374,39.85294,51.34275,57.84498
Benign,126.jpg,224,224,1.0,183.81389,52.67881,237.08144,159.38066,154.97957,24.256609,38.666237,44.450844
Benign,1260.jpg,224,224,1.0,165.36852,45.071987,208.17375,135.05261,152.87917,29.303066,33.54723,34.68486
Benign,1261.jpg,224,224,1.0,180.47704,53.599834,241.00879,148.12668,152.29564,22.412811,33.463318,38.624718
Benign,1262.jpg,224,224,1.0,140.832,26.693228,146.15135,133.06738,143.2773,20.798986,26.30917,30.302652
Benign,1263.jpg,224,224,1.0,157.62747,65.75817,177.02599,142.3076,153.54881,52.7263,67.02081,71.22446
Benign,1264.jpg,224,224,1.0,144.11153,46.643253,205.95345,112.20524,114.17592,12.533626,17.438442,18.083527
Benign,1265.jpg,224,224,1.0,152.73967,33.20629,179.43901,136.54425,142.23576,15.243104,30.925465,32.152103
Benign,1266.jpg,224,224,1.0,128.45764,55.588383,197.8352,98.9609,88.57685,19.726212,29.032434,27.648134
Benign,1267.jpg,224,224,1.0,143.97743,50.767895,209.82538,113.15894,108.94802,17.999786,21.269127,21.047081
Benign,1268.jpg,224,224,1.0,141.90166,31.53156,179.44325,122.813416,123.448265,15.652655,16.786867,18.483866
Benign,1269.jpg,224,224,1.0,185.30818,26.192703,200.26213,168.00984,187.65256,13.908924,21.280302,29.723967
Benign,127.jpg,224,224,1.0,165.30998,39.772816,212.56824,139.97626,143.38542,17.775906,23.404835,22.935457
Benign,1270.jpg,224,224,1.0,164.52556,45.72668,216.31828,123.87883,153.37958,16.231127,26.34649,29.26304
Benign,1271.jpg,224,224,1.0,179.83911,44.22308,222.62286,159.27408,157.62039,24.61117,34.970577,35.935345
Benign,1272.jpg,224,224,1.0,188.71565,39.502,234.55241,157.17506,174.41948,11.438653,20.488817,28.816507
Benign,1273.jpg,224,224,1.0,161.34125,43.66329,217.39584,125.20661,141.42131,11.53835,18.25114,20.213293
Benign,1274.jpg,224,224,1.0,139.74376,54.789783,186.15842,110.01995,123.05287,40.266293,42.343704,47.696808
Benign,1275.jpg,224,224,1.0,207.0625,36.039825,230.70047,196.64355,193.84349,22.382599,34.5964,36.83293
Benign,1276.jpg,224,224,1.0,195.65753,36.940044,245.81921,171.32242,169.83098,3.6310072,11.266856,13.348101
Benign,1277.jpg,224,224,1.0,148.34656,56.778027,206.69403,118.6251,119.72052,29.060373,42.75919,43.48719
Benign,1278.jpg,224,224,1.0,170.0063,56.65769,229.96008,134.64432,145.41452,21.578365,39.764107,46.192963
Benign,1279.jpg,224,224,1.0,156.75377,48.22454,168.01552,151.69693,150.54884,50.699677,47.1221,44.665085
Benign,128.jpg,224,224,1.0,192.22531,37.418446,209.70486,184.83249,182.1386,16.038979,36.568295,46.303356
Benign,1280.jpg,224,224,1.0,181.95076,26.519354,195.44519,168.81543,181.59166,16.199781,22.865856,31.141333
Benign,1281.jpg,224,224,1.0,199.29613,34.67897,243.15213,174.34088,180.39539,9.316719,17.560694,17.58872
Benign,1282.jpg,224,224,1.0,171.0411,40.018227,224.07115,138.67413,150.37804,9.70464,13.629298,15.416462
Benign,1283.jpg,224,224,1.0,173.52153,31.828558,178.16008,152.22081,190.18373,21.148277,26.08327,34.039955
Benign,1284.jpg,224,224,1.0,211.84436,49.898598,230.83762,200.64029,204.05516,30.819422,51.06299,58.012054
Benign,1285.jpg,224,224,1.0,137.00392,51.140347,205.0338,106.21084,99.76712,10.060793,19.959211,19.584625
Benign,1286.jpg,224,224,1.0,193.45326,44.503338,250.63347,158.13618,171.59012,10.412898,18.96013,21.882807
Benign,1287.jpg,224,224,1.0,135.29114,51.46285,193.38919,108.78715,103.69707,29.401468,33.495193,29.713116
Benign,1288.jpg,224,224,1.0,159.71588,47.207977,216.46033,126.37793,136.30937,19.035042,24.285273,29.231096
Benign,1289.jpg,224,224,1.0,160.25252,24.08449,188.04114,151.99245,140.72397,9.059736,12.855222,16.463665
Benign,129.jpg,224,224,1.0,167.48329,52.9588,220.51112,139.91458,142.02414,23.953133,42.442802,42.645126
Benign,1290.jpg,224,224,1.0,172.46391,28.676327,191.29373,153.70892,172.38908,17.40886,24.866272,28.9703
Benign,1291.jpg,224,224,1.0,152.23134,54.92835,205.1588,117.87253,133.6627,37.68646,39.293327,41.95828
Benign,1292.jpg,224,224,1.0,184.87105,45.38598,238.82545,157.93025,157.8574,17.658348,25.802322,28.904356
Benign,1293.jpg,224,224,1.0,160.28944,50.4128,214.41881,125.26702,141.18251,25.102165,33.388603,36.84834
Benign,1294.jpg,224,224,1.0,159.85768,43.241516,216.34682,128.40553,134.82071,16.348974,15.758438,16.933943
Benign,1295.jpg,224,224,1.0,139.46689,54.549706,195.36404,105.987366,117.04925,31.40778,38.530228,41.328712
Benign,1296.jpg,224,224,1.0,173.73817,52.901814,233.09818,148.68579,139.43056,28.020319,34.146107,33.41358
Benign,1297.jpg,224,224,1.0,164.517,44.40528,218.81264,133.25117,141.48717,14.012337,23.06477,27.041023
Benign,1298.jpg,224,224,1.0,143.20096,42.10749,193.40494,111.74454,124.45341,15.7526455,23.550444,25.59173
Benign,1299.jpg,224,224,1.0,170.75069,36.84415,201.48643,151.43875,159.32687,30.82741,27.11739,30.637432
Benign,13.jpg,224,224,1.0,189.15306,41.122524,240.53807,164.88351,162.03758,12.740648,20.26795,23.138565
Benign,130.jpg,224,224,1.0,150.66428,21.74738,162.66165,143.56561,145.76558,14.596346,19.659666,24.51458
Benign,1300.jpg,224,224,1.0,124.43317,38.777767,132.94492,116.157104,124.197464,34.749783,37.31541,42.073265
Benign,1301.jpg,224,224,1.0,144.68713,33.575752,154.0551,134.82225,145.18407,31.21301,31.17762,35.36065
Benign,1302.jpg,224,224,1.0,143.17284,50.81428,211.75917,116.83303,100.92628,6.5032187,14.129406,17.93599
Benign,1303.jpg,224,224,1.0,129.28654,50.33531,195.36874,100.46881,92.02204,15.638816,20.482061,18.731834
Benign,1304.jpg,224,224,1.0,125.80795,56.82958,176.72166,93.98316,106.71905,37.191433,45.673466,47.43548
Benign,1305.jpg,224,224,1.0,159.6732,43.455906,214.99323,130.3302,133.69621,10.368468,19.397758,24.193968
Benign,1306.jpg,224,224,1.0,202.55089,42.54971,220.03374,187.81483,199.80411,23.24747,44.4116,48.86975
Benign,1307.jpg,224,224,1.0,140.31207,25.37383,151.85385,127.435745,141.6466,19.270956,22.921497,27.091248
Benign,1308.jpg,224,224,1.0,146.4165,20.980072,158.76613,138.08755,142.39587,15.101038,19.14039,22.091728
Benign,1309.jpg,224,224,1.0,131.45833,59.158325,197.46793,99.75901,97.148056,26.308893,42.06816,38.70303
Benign,131.jpg,224,224,1.0,155.76222,62.265,177.63164,141.57567,148.07936,42.8326,62.38364,71.874084
Benign,1310.jpg,224,224,1.0,160.19197,46.199287,215.04605,128.31737,137.2125,15.640619,25.473791,30.928335
Benign,1311.jpg,224,224,1.0,153.44435,43.67422,208.90503,116.50205,134.92596,12.669152,17.566238,21.672132
Benign,1312.jpg,224,224,1.0,149.96596,27.551165,164.85434,139.90575,145.1378,21.00652,26.217375,28.326536
Benign,1313.jpg,224,224,1.0,208.60622,39.910656,223.04178,203.58574,199.1911,27.791056,40.926205,44.822422
Benign,1314.jpg,224,224,1.0,163.11034,52.829456,222.80464,135.19681,131.32954,23.676235,33.487167,36.58286
Benign,1315.jpg,224,224,1.0,183.12306,42.90078,232.84232,153.20956,163.31732,13.664205,25.202642,30.666885
Benign,1316.jpg,224,224,1.0,165.18295,32.356445,202.43536,137.87967,155.23384,13.491913,18.426508,19.673674
Benign,1317.jpg,224,224,1.0,137.21188,51.7181,198.99152,107.939095,104.70504,26.380592,28.075388,28.457146
Benign,1318.jpg,224,224,1.0,157.40303,52.68406,220.86821,135.1247,116.2162,30.67409,25.189896,23.041101
Benign,1319.jpg,224,224,1.0,130.16779,45.618458,188.30058,97.29664,104.90613,12.611383,21.239992,23.127066
Benign,132.jpg,224,224,1.0,149.06454,43.930214,206.8172,118.35798,122.01843,13.943742,17.208338,17.008282
Benign,1320.jpg,224,224,1.0,181.90175,34.236794,206.5976,169.58536,169.52228,22.000004,31.245668,33.78391
Benign,1321.jpg,224,224,1.0,147.37479,52.252674,205.04538,113.32468,123.754326,19.746058,34.293594,39.77229
Benign,1322.jpg,224,224,1.0,120.92655,45.074543,181.9638,93.61735,87.1985,8.361599,14.061367,14.7846
Benign,1323.jpg,224,224,1.0,154.40106,49.92076,199.338,126.55244,137.31277,27.884085,39.400974,45.380672
Benign,1324.jpg,224,224,1.0,158.21341,41.3824,208.70883,129.93355,135.99783,11.112765,20.96108,27.047716
Benign,1325.jpg,224,224,1.0,171.44879,45.98766,228.828,137.39055,148.12785,18.561705,21.13807,23.601604
Benign,1326.jpg,224,224,1.0,185.87819,40.554657,229.59787,164.2827,163.75401,20.885786,28.414618,28.691093
Benign,1327.jpg,224,224,1.0,156.8058,48.679977,217.78255,126.69531,125.93953,16.787102,23.99443,25.964409
Benign,1328.jpg,224,224,1.0,153.18625,41.249474,198.09767,124.04628,137.41483,27.43452,23.006695,26.602322
Benign,1329.jpg,224,224,1.0,160.90363,65.184586,224.19495,130.39064,128.12524,34.22833,51.132637,54.311207
Benign,133.jpg,224,224,1.0,186.61429,38.12746,218.29233,169.78893,171.7616,21.353699,28.751856,39.639202
Benign,1330.jpg,224,224,1.0,149.9265,19.065716,160.4774,142.2222,147.07988,15.077002,16.507212,20.295797
Benign,1331.jpg,224,224,1.0,155.87973,51.520542,205.92128,132.1102,129.60774,37.63071,36.921116,37.742496
Benign,1332.jpg,224,224,1.0,161.83856,46.725952,220.97339,128.01672,136.52557,15.10527,22.009329,23.574787
Benign,1333.jpg,224,224,1.0,134.85818,61.010807,211.95045,96.756355,95.867744,13.851271,35.106697,28.76448
Benign,1334.jpg,224,224,1.0,136.13722,59.31893,190.64015,110.92877,106.84277,41.9105,47.28632,45.820534
Benign,1335.jpg,224,224,1.0,144.88817,49.88054,207.56914,113.19033,113.90504,18.752918,24.360437,25.009804
Benign,1336.jpg,224,224,1.0,124.766396,53.716595,187.21053,91.518936,95.56972,31.050121,30.80844,29.766417
Benign,1337.jpg,224,224,1.0,146.05841,49.67775,209.58907,121.55728,107.02886,14.660458,22.847048,22.51587
Benign,1338.jpg,224,224,1.0,149.87099,48.83026,208.93202,120.37512,120.3058,21.516367,26.042051,27.923632
Benign,1339.jpg,224,224,1.0,148.39772,44.164528,199.69513,123.97186,121.526146,18.287325,25.574455,30.214373
Benign,134.jpg,224,224,1.0,155.62328,43.341965,207.64928,127.79821,131.42235,18.55915,24.766125,24.721481
Benign,1340.jpg,224,224,1.0,171.0216,44.303158,227.80898,140.70233,144.55351,14.741299,18.594305,21.92331
Benign,1341.jpg,224,224,1.0,160.08153,48.888256,199.39061,150.66707,130.18689,42.541325,39.06704,36.147785
Benign,1342.jpg,224,224,1.0,170.92285,45.280083,226.31816,140.02766,146.42274,16.397848,23.27993,26.769493
Benign,1343.jpg,224,224,1.0,108.79601,56.62084,167.30232,73.56679,85.518936,36.77468,37.585102,40.58119
Benign,1344.jpg,224,224,1.0,146.46213,59.137386,196.44922,110.37421,132.56296,44.972984,45.400734,49.129025
Benign,1345.jpg,224,224,1.0,151.89485,53.538128,184.47319,133.04832,138.16302,27.250412,50.44351,60.88316
Benign,1346.jpg,224,224,1.0,170.31346,45.80739,218.08952,141.54996,151.30086,25.173487,30.677696,35.337723
Benign,1347.jpg,224,224,1.0,188.80627,32.576977,208.83414,163.38283,194.20184,15.179656,25.253574,35.199917
Benign,1348.jpg,224,224,1.0,153.07298,45.681526,211.23958,119.84489,128.13449,15.074013,20.590004,22.357199
Benign,1349.jpg,224,224,1.0,163.53429,39.366062,212.25923,128.84827,149.49536,10.246999,17.431856,21.583775
Benign,135.jpg,224,224,1.0,154.07718,30.637432,183.17474,136.88933,142.16747,24.297102,23.18536,20.102602
Benign,1350.jpg,224,224,1.0,159.74986,37.326595,203.54935,122.20727,153.49297,12.818266,16.555769,19.35026
Benign,1351.jpg,224,224,1.0,161.17557,51.488987,217.51721,139.27174,126.737724,20.567347,32.90414,40.09396
Benign,1352.jpg,224,224,1.0,187.94548,43.57982,241.7105,161.06728,161.05867,11.810523,22.527103,26.732523
Benign,1353.jpg,224,224,1.0,150.97661,40.37649,204.7047,118.396,129.8291,7.9388976,12.138928,16.881426
Benign,1354.jpg,224,224,1.0,155.25177,57.422302,200.39854,125.83161,139.52515,31.143602,50.67002,56.59933
Benign,1355.jpg,224,224,1.0,141.08345,48.84654,197.29903,112.906746,113.044586,26.22626,29.265493,29.552856
Benign,1356.jpg,224,224,1.0,166.62854,51.9198,228.60976,136.03899,135.23685,17.483494,31.14744,32.37795
Benign,1357.jpg,224,224,1.0,161.91194,32.272404,195.33354,146.81033,143.59192,10.851377,22.223673,28.84778
Benign,1358.jpg,224,224,1.0,157.52705,42.193466,210.4605,126.402405,135.71825,17.064726,20.773413,19.282362
Benign,1359.jpg,224,224,1.0,131.18192,51.428963,190.7067,97.93702,104.90205,23.589382,30.590036,33.219753
Benign,136.jpg,224,224,1.0,135.32242,53.354496,200.62665,101.85683,103.48378,21.856327,27.91604,29.745821
Benign,1360.jpg,224,224,1.0,175.76363,40.548607,189.98445,172.14064,165.16576,28.82227,41.14505,45.6208
Benign,1361.jpg,224,224,1.0,151.05807,36.619328,191.05585,118.882256,143.23613,13.835438,22.032686,25.490757
Benign,1362.jpg,224,224,1.0,123.52625,52.36998,187.193,91.55596,91.82982,18.971203,29.404392,30.382587
Benign,1363.jpg,224,224,1.0,171.6445,30.55381,181.29729,157.40015,176.23608,23.265974,29.909573,32.365986
Benign,1364.jpg,224,224,1.0,157.53058,54.165752,223.75697,127.07769,121.75712,25.036104,28.760128,27.473255
Benign,1365.jpg,224,224,1.0,172.56308,27.698984,191.97586,167.65892,158.05449,17.289083,24.423388,28.19363
Benign,1366.jpg,224,224,1.0,172.47797,22.837591,182.93494,159.90744,174.59152,15.949462,21.464186,24.036156
Benign,1367.jpg,224,224,1.0,127.37641,57.414158,202.15259,92.909996,87.06664,17.347925,24.0595,24.59797
Benign,1368.jpg,224,224,1.0,139.6936,66.46986,196.77611,111.132576,111.17211,46.995243,53.874897,57.061794
Benign,1369.jpg,224,224,1.0,136.41347,52.62329,195.21295,103.04408,110.98336,24.863684,34.698982,35.606525
Benign,137.jpg,224,224,1.0,144.17296,21.292383,163.2205,131.32607,137.97227,12.681945,16.024055,19.395739
Benign,1370.jpg,224,224,1.0,207.95512,32.347366,222.63159,196.28731,204.94647,21.495283,32.653015,35.358185
Benign,1371.jpg,224,224,1.0,162.73387,46.735657,210.54655,142.48462,135.17046,23.87673,35.33572,35.750904
Benign,1372.jpg,224,224,1.0,140.48575,33.65553,179.6547,117.80672,123.99581,13.788537,18.770395,23.133747
Benign,1373.jpg,224,224,1.0,144.25943,51.387535,192.72928,114.80726,125.24175,33.80192,37.538742,42.330612
Benign,1374.jpg,224,224,1.0,167.7403,25.742615,185.84003,155.87231,161.50858,17.054829,23.121143,25.598993
Benign,1375.jpg,224,224,1.0,168.59808,42.067368,215.65337,139.81984,150.32108,24.115494,24.81643,27.113506
Benign,1376.jpg,224,224,1.0,195.48753,35.152267,213.85126,179.2613,193.35005,19.721464,35.400272,38.20791
Benign,1377.jpg,224,224,1.0,179.59688,54.092503,224.9769,148.34175,165.47198,34.715218,43.96714,49.030586
Benign,1378.jpg,224,224,1.0,158.13815,48.370975,219.73111,127.0286,127.65478,13.207079,22.913855,25.080868
Benign,1379.jpg,224,224,1.0,156.84694,52.399815,217.4213,127.78655,125.33297,20.509958,31.594408,36.214184
Benign,138.jpg,224,224,1.0,162.88965,77.16506,181.98006,158.04207,148.64679,67.424576,77.47973,81.9961
